total_pop,white_pop,black_pop,asian_pop,hispanic_pop,median_income,state,county,tract,GEOID,POC_pct
3466.0,2767.0,5.0,283.0,201.0,250001.0,06,081,612800,06081612800,20.16733987305251
4564.0,3225.0,15.0,827.0,288.0,227813.0,06,081,612900,06081612900,29.33829973707274
3540.0,2322.0,0.0,676.0,277.0,203482.0,06,081,613000,06081613000,34.40677966101695
6589.0,5222.0,3.0,390.0,607.0,250001.0,06,081,613200,06081613200,20.746699043860982
2766.0,1934.0,53.0,346.0,231.0,238750.0,06,081,613300,06081613300,30.079537237888648
3076.0,2632.0,0.0,108.0,187.0,250001.0,06,081,613400,06081613400,14.434330299089726
4384.0,2249.0,1.0,353.0,1612.0,147173.0,06,081,613501,06081613501,48.699817518248175
6296.0,5195.0,24.0,218.0,776.0,168750.0,06,081,613502,06081613502,17.487293519695044
6106.0,4243.0,15.0,179.0,1210.0,152929.0,06,081,613600,06081613600,30.51097281362594
3656.0,2823.0,0.0,53.0,567.0,169250.0,06,081,613701,06081613701,22.78446389496718
5156.0,2509.0,16.0,180.0,2389.0,106667.0,06,081,613702,06081613702,51.338246702870435
4363.0,3130.0,0.0,191.0,826.0,180667.0,06,081,613800,06081613800,28.260371304148524
6711.0,4038.0,146.0,1086.0,770.0,227279.0,06,081,613900,06081613900,39.830129637907916
5773.0,1396.0,72.0,2738.0,1204.0,159293.0,06,081,614000,06081614000,75.81846526935735
0.0,0.0,0.0,0.0,0.0,-666666666.0,06,081,984300,06081984300,
0.0,0.0,0.0,0.0,0.0,-666666666.0,06,081,990100,06081990100,
